tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
1986-W-WT-USA-14A-1986,Hilton Head,Clay,56,W,19860407,050,200664,12,,Stephanie Rehe,U,,USA,16.4188911704,18,,200628,,,Sabrina Goles,U,,YUG,20.8432580424,60,,6-7 7-6 6-3,3,QF
1986-W-WT-USA-14A-1986,Hilton Head,Clay,56,W,19860407,051,200414,3,,Steffi Graf,R,,GER,16.8131416838,4,,200401,6,,Manuela Maleeva Fragniere,R,,SUI,19.1430527036,8,,6-4 7-5,3,QF
1986-W-WT-USA-14A-1986,Hilton Head,Clay,56,W,19860407,052,200348,2,,Hana Mandlikova,R,,AUS,24.128678987,3,,200572,8,,Gabriela Sabatini,R,,ARG,15.8932238193,12,,7-5 0-6 6-4,3,QF
1986-W-WT-USA-14A-1986,Hilton Head,Clay,56,W,19860407,053,200259,1,,Chris Evert,R,,USA,31.2936344969,2,,200664,12,,Stephanie Rehe,U,,USA,16.4188911704,18,,6-2 6-1,3,SF
1986-W-WT-USA-14A-1986,Hilton Head,Clay,56,W,19860407,054,200414,3,,Steffi Graf,R,,GER,16.8131416838,4,,200348,2,,Hana Mandlikova,R,,AUS,24.128678987,3,,6-2 6-4,3,SF
1986-W-WT-USA-14A-1986,Hilton Head,Clay,56,W,19860407,055,200414,3,,Steffi Graf,R,,GER,16.8131416838,4,,200259,1,,Chris Evert,R,,USA,31.2936344969,2,,6-4 7-5,3,F
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,001,200259,1,,Chris Evert,R,,USA,31.370294319,2,,200378,,,Anne Smith,R,,USA,26.8446269678,54,,6-0 6-2,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,002,200464,,,Ann Henricksson,U,,USA,26.5106091718,40,,200410,,Q,Yvonne Vermaak,R,,RSA,29.3771389459,,,6-2 6-3,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,003,200415,,,Catherine Suire,U,,FRA,26.636550308,84,,200393,,LL,Lea Antonoplis,U,,USA,27.2881587953,99,,3-6 6-4 6-3,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,004,201035,7,,Kate Gompert,U,,USA,23.3127994524,25,,200679,,,Caroline Kuhlman,U,,USA,19.6933607118,72,,6-3 6-0,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,005,201022,,,Debbie Spence Nasim,U,,USA,18.7378507871,39,,200427,,,Beth Herr,U,,USA,21.9356605065,56,,0-6 7-6 6-2,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,006,200630,,,Laura Gildemeister,U,,PER,22.3107460643,41,,200474,,Q,Louise Allen,U,,USA,24.3230663929,230,,6-4 6-4,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,007,201031,,LL,Niurka Sodupe,U,,USA,17.0431211499,138,,201015,,,Grace Kim,U,,USA,18.0506502396,,,6-3 6-2,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,008,200402,,,Wendy Prausa,R,,USA,25.5961670089,69,,200387,6,,Anne White,U,,USA,24.5995893224,20,,7-5 7-5,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,009,200444,8,,Elise Burgin,U,,USA,24.167008898,27,,200428,,,Lori Mcneil,U,,USA,22.379192334,77,,6-2 3-6 6-2,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,010,200533,,,Pam Casale Telford,R,,USA,22.3737166324,55,,200417,,,Gigi Fernandez,U,,USA,22.1984941821,73,,6-4 6-2,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,011,200994,,,Michelle Torres,U,,USA,18.855578371,63,,200460,,Q,Regina Marsikova,U,,CZE,27.3976728268,,,6-1 6-0,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,012,200404,3,,Zina Garrison,U,,USA,22.4668035592,11,,200362,,,Liz Smylie,U,,AUS,23.0663928816,52,,7-5 6-0,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,013,200209,5,,Wendy Turnbull,U,,AUS,33.4373716632,14,,200466,,,Molly Van Nostrand,U,,USA,21.1471594798,,,6-4 6-1,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,014,200407,,,Camille Benjamin,U,,USA,19.923340178,66,,200403,,,Andrea Leand,U,,USA,22.2943189596,313,,6-0 7-5,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,015,200331,,Q,Kim Sands,U,,USA,29.5633127995,,,200390,,,Mary Lou Daniels,R,,USA,24.7446954141,76,,6-1 6-3,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,016,200419,2,,Kathy Rinaldi Stunkel,U,,USA,19.1156741958,8,,200369,,,Candy Reynolds,U,,USA,31.1156741958,,,6-1 7-5,3,R32
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,017,200259,1,,Chris Evert,R,,USA,31.370294319,2,,200464,,,Ann Henricksson,U,,USA,26.5106091718,40,,6-2 6-1,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,018,201035,7,,Kate Gompert,U,,USA,23.3127994524,25,,200415,,,Catherine Suire,U,,FRA,26.636550308,84,,6-1 6-3,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,019,200630,,,Laura Gildemeister,U,,PER,22.3107460643,41,,201022,,,Debbie Spence Nasim,U,,USA,18.7378507871,39,,7-6 6-2,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,020,200402,,,Wendy Prausa,R,,USA,25.5961670089,69,,201031,,LL,Niurka Sodupe,U,,USA,17.0431211499,138,,7-5 6-1,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,021,200533,,,Pam Casale Telford,R,,USA,22.3737166324,55,,200444,8,,Elise Burgin,U,,USA,24.167008898,27,,6-2 4-6 6-4,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,022,200404,3,,Zina Garrison,U,,USA,22.4668035592,11,,200994,,,Michelle Torres,U,,USA,18.855578371,63,,6-4 6-3,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,023,200209,5,,Wendy Turnbull,U,,AUS,33.4373716632,14,,200407,,,Camille Benjamin,U,,USA,19.923340178,66,,6-0 7-6,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,024,200419,2,,Kathy Rinaldi Stunkel,U,,USA,19.1156741958,8,,200331,,Q,Kim Sands,U,,USA,29.5633127995,,,6-1 6-2,3,R16
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,025,200259,1,,Chris Evert,R,,USA,31.370294319,2,,201035,7,,Kate Gompert,U,,USA,23.3127994524,25,,6-4 6-1,3,QF
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,026,200630,,,Laura Gildemeister,U,,PER,22.3107460643,41,,200402,,,Wendy Prausa,R,,USA,25.5961670089,69,,6-2 6-4,3,QF
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,027,200533,,,Pam Casale Telford,R,,USA,22.3737166324,55,,200404,3,,Zina Garrison,U,,USA,22.4668035592,11,,7-6 6-3,3,QF
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,028,200419,2,,Kathy Rinaldi Stunkel,U,,USA,19.1156741958,8,,200209,5,,Wendy Turnbull,U,,AUS,33.4373716632,14,,3-6 7-6 6-3,3,QF
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,029,200259,1,,Chris Evert,R,,USA,31.370294319,2,,200630,,,Laura Gildemeister,U,,PER,22.3107460643,41,,6-7 6-0 6-0,3,SF
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,030,200419,2,,Kathy Rinaldi Stunkel,U,,USA,19.1156741958,8,,200533,,,Pam Casale Telford,R,,USA,22.3737166324,55,,6-4 6-4,3,SF
1986-W-WT-USA-19A-1986,Houston,Clay,32,W,19860505,031,200259,1,,Chris Evert,R,,USA,31.370294319,2,,200419,2,,Kathy Rinaldi Stunkel,U,,USA,19.1156741958,8,,6-4 2-6 6-4,3,F
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,001,200439,,,Jenny Byrne,U,,AUS,19.189596167,132,,200421,1,,Pascale Paradis Mangon,R,,FRA,20.0301163587,50,,1-6 7-6 6-1,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,002,200017,,,Arantxa Sanchez Vicario,R,,ESP,14.379192334,,,200454,,,Myriam Schropp,U,,GER,20.0164271047,,,7-5 6-3,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,003,200449,,,Petra Keppeler,U,,GER,21.1197809719,,,201734,,Q,Barbara Pollet,U,,AUT,22.9678302533,,,6-3 7-5,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,004,200576,,,Nathalie Herreman,U,,FRA,20.1040383299,115,,200443,6,,Sara Gomer,U,,GBR,21.9767282683,83,,6-3 6-2,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,005,200487,,,Eva Krapl,U,,SUI,20.2984257358,,,200398,3,,Iva Budarova,U,,TCH,25.7604380561,65,,7-5 6-3,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,006,201020,,,Petra Huber,U,,AUT,20.2162902122,102,,201005,,,Amy Holton,U,,USA,21.0814510609,,,6-0 6-2,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,007,201025,,,Neige Dias,U,,BRA,19.4140999316,,,201735,,,Monika Lundqvist,U,,SWE,19.0472279261,,,6-0 6-0,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,008,200640,,,Mercedes Paz,U,,ARG,19.8548939083,112,,200447,7,,Adriana Villagran Reami,U,,ARG,29.7412731006,,,6-1 6-4,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,009,201021,5,,Laura Garrone,U,,ITA,18.46954141,78,,200587,,Q,Silke Meier,U,,GER,17.8097193703,161,,6-1 6-3,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,010,200430,,Q,Marcela Skuherska,U,,TCH,25.2183436003,,,201050,,,Immaculada Varas Caro,U,,ESP,21.4045174538,,,6-0 6-2,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,011,200502,,,Andrea Betzner,U,,GER,19.819301848,,,200440,,,Shawn Foltz,U,,USA,18.3709787817,145,,7-5 6-1,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,012,200436,4,,Carina Karlsson,U,,SWE,22.6475017112,,,200650,,,Isabel Cueto,U,,GER,17.4182067077,100,,6-4 6-4,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,013,200962,8,,Patricia Medrado,U,,BRA,29.4373716632,,,200441,,,Louise Field,U,,AUS,19.189596167,120,,6-1 6-0,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,014,200965,,LL,Emilse Rapponi Longo,U,,USA,28.3750855578,,,201039,,Q,Caterina Nozzoli,U,,ITA,18.8501026694,,,1-6 6-2 6-3,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,015,200621,,,Isabelle Demongeot,U,,FRA,19.627652293,122,,200097,,,Nathalie Tauziat,R,,FRA,18.5489390828,108,,6-3 7-6,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,016,200370,,,Marie Christine Calleja,U,,FRA,22.3052703628,,,200395,2,,Catherine Tanvier,U,,FRA,20.9363449692,53,,6-3 7-5,3,R32
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,017,200017,,,Arantxa Sanchez Vicario,R,,ESP,14.379192334,,,200439,,,Jenny Byrne,U,,AUS,19.189596167,132,,6-2 6-1,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,018,200576,,,Nathalie Herreman,U,,FRA,20.1040383299,115,,200449,,,Petra Keppeler,U,,GER,21.1197809719,,,6-3 1-6 6-4,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,019,201020,,,Petra Huber,U,,AUT,20.2162902122,102,,200487,,,Eva Krapl,U,,SUI,20.2984257358,,,6-1 6-2,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,020,200640,,,Mercedes Paz,U,,ARG,19.8548939083,112,,201025,,,Neige Dias,U,,BRA,19.4140999316,,,6-3 4-6 6-2,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,021,201021,5,,Laura Garrone,U,,ITA,18.46954141,78,,200430,,Q,Marcela Skuherska,U,,TCH,25.2183436003,,,6-2 6-0,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,022,200436,4,,Carina Karlsson,U,,SWE,22.6475017112,,,200502,,,Andrea Betzner,U,,GER,19.819301848,,,7-6 6-2,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,023,200962,8,,Patricia Medrado,U,,BRA,29.4373716632,,,200965,,LL,Emilse Rapponi Longo,U,,USA,28.3750855578,,,6-2 6-3,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,024,200621,,,Isabelle Demongeot,U,,FRA,19.627652293,122,,200370,,,Marie Christine Calleja,U,,FRA,22.3052703628,,,6-3 6-1,3,R16
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,025,200017,,,Arantxa Sanchez Vicario,R,,ESP,14.379192334,,,200576,,,Nathalie Herreman,U,,FRA,20.1040383299,115,,5-7 7-6 7-5,3,QF
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,026,201020,,,Petra Huber,U,,AUT,20.2162902122,102,,200640,,,Mercedes Paz,U,,ARG,19.8548939083,112,,6-7 6-4 7-5,3,QF
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,027,201021,5,,Laura Garrone,U,,ITA,18.46954141,78,,200436,4,,Carina Karlsson,U,,SWE,22.6475017112,,,6-4 6-1,3,QF
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,028,200962,8,,Patricia Medrado,U,,BRA,29.4373716632,,,200621,,,Isabelle Demongeot,U,,FRA,19.627652293,122,,6-1 4-6 7-6,3,QF
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,029,201020,,,Petra Huber,U,,AUT,20.2162902122,102,,200017,,,Arantxa Sanchez Vicario,R,,ESP,14.379192334,,,6-0 2-6 6-4,3,SF
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,030,201021,5,,Laura Garrone,U,,ITA,18.46954141,78,,200962,8,,Patricia Medrado,U,,BRA,29.4373716632,,,6-2 6-4,3,SF
1986-W-WT-ESP-01A-1986,Barcelona,Clay,32,W,19860505,031,201020,,,Petra Huber,U,,AUT,20.2162902122,102,,201021,5,,Laura Garrone,U,,ITA,18.46954141,78,,7-6 6-0,3,F
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,001,200404,1,,Zina Garrison,U,,USA,22.945927447,11,,200476,,,Cammy Macgregor,U,,USA,18.0424366872,76,,7-6 6-1,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,002,200503,,,Gretchen Magers,R,,USA,22.7186858316,80,,200116,,Q,Natalia Zvereva,R,,BLR,15.5318275154,189,,6-3 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,003,200390,,,Mary Lou Daniels,R,,USA,25.2238193018,93,,200445,,,Svetlana Cherneva,U,,RUS,24.052019165,,,6-3 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,004,200402,7,,Wendy Prausa,R,,USA,26.0752908966,39,,200436,,,Carina Karlsson,U,,SWE,23.1266255989,,,6-3 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,005,200375,3,,Barbara Potter,U,,USA,25.0130047912,29,,200994,,,Michelle Torres,U,,USA,19.3347022587,44,,6-3 6-3,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,006,200406,,Q,Claudia Monteiro,U,,BRA,25.4702258727,,,200429,,,Elizabeth Minter,U,,AUS,21.1772758385,,,6-3 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,007,200673,,,Susan Sloane Lundy,R,,USA,15.8932238193,95,,200585,,,Kathy Horvath,U,,USA,21.1718001369,53,,6-1 6-0,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,008,200533,6,,Pam Casale Telford,R,,USA,22.8528405202,32,,200398,,,Iva Budarova,U,,TCH,26.2395619439,101,,3-6 7-6 7-6,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,009,201019,5,,Melissa Gurney,U,,USA,17.3415468857,26,,200966,,Q,Kay Mcdaniel,U,,USA,29.0869267625,,,6-3 6-0,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,010,200959,,,Mareen Louie Harper,R,,USA,26.1984941821,63,,200378,,,Anne Smith,R,,USA,27.3237508556,79,,6-3 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,011,201009,,,Ginny Purdy,U,,USA,19.947980835,,,200413,,Q,Heather Ludloff,U,,USA,25.3771389459,199,,6-3 3-6 6-3,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,012,200492,,,Tina Mochizuki,R,,USA,33.9219712526,,,200450,4,,Larisa Savchenko,U,,URS,20.2683093771,25,,6-2 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,013,200384,,,Eva Pfaff,U,,GER,25.7084188912,59,,200501,8,,Marianne Werdel Witmeyer,U,,USA,19.0280629706,50,,6-2 4-6 6-4,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,014,200433,,,Kim Jones Shaefer,R,,USA,29.0787132101,,,202033,,,Gretchen Doninger,U,,USA,21.3360711841,,,6-7 7-5 6-2,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,015,200346,,,Anne Minter,U,,AUS,23.5674195756,72,,200431,,,Lilian Kelaidis,U,,SUI,21.4291581109,,,6-0 6-3,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,016,200221,2,,Dianne Balestrat,U,,AUS,30.212183436,22,,200369,,,Candy Reynolds,U,,USA,31.5947980835,,,6-2 6-3,3,R32
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,017,200404,1,,Zina Garrison,U,,USA,22.945927447,11,,200503,,,Gretchen Magers,R,,USA,22.7186858316,80,,6-1 6-4,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,018,200402,7,,Wendy Prausa,R,,USA,26.0752908966,39,,200390,,,Mary Lou Daniels,R,,USA,25.2238193018,93,,2-6 6-2 6-3,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,019,200375,3,,Barbara Potter,U,,USA,25.0130047912,29,,200406,,Q,Claudia Monteiro,U,,BRA,25.4702258727,,,7-6 7-5,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,020,200673,,,Susan Sloane Lundy,R,,USA,15.8932238193,95,,200533,6,,Pam Casale Telford,R,,USA,22.8528405202,32,,6-2 6-2,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,021,201019,5,,Melissa Gurney,U,,USA,17.3415468857,26,,200959,,,Mareen Louie Harper,R,,USA,26.1984941821,63,,6-0 6-2,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,022,201009,,,Ginny Purdy,U,,USA,19.947980835,,,200492,,,Tina Mochizuki,R,,USA,33.9219712526,,,6-4 7-6,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,023,200433,,,Kim Jones Shaefer,R,,USA,29.0787132101,,,200384,,,Eva Pfaff,U,,GER,25.7084188912,59,,7-6 6-3,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,024,200221,2,,Dianne Balestrat,U,,AUS,30.212183436,22,,200346,,,Anne Minter,U,,AUS,23.5674195756,72,,7-5 7-6,3,R16
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,025,200404,1,,Zina Garrison,U,,USA,22.945927447,11,,200402,7,,Wendy Prausa,R,,USA,26.0752908966,39,,6-4 3-6 6-3,3,QF
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,026,200375,3,,Barbara Potter,U,,USA,25.0130047912,29,,200673,,,Susan Sloane Lundy,R,,USA,15.8932238193,95,,7-5 6-4,3,QF
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,027,201019,5,,Melissa Gurney,U,,USA,17.3415468857,26,,201009,,,Ginny Purdy,U,,USA,19.947980835,,,6-2 6-1,3,QF
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,028,200221,2,,Dianne Balestrat,U,,AUS,30.212183436,22,,200433,,,Kim Jones Shaefer,R,,USA,29.0787132101,,,1-6 6-2 6-1,3,QF
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,029,200404,1,,Zina Garrison,U,,USA,22.945927447,11,,200375,3,,Barbara Potter,U,,USA,25.0130047912,29,,6-7 6-4 6-1,3,SF
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,030,201019,5,,Melissa Gurney,U,,USA,17.3415468857,26,,200221,2,,Dianne Balestrat,U,,AUS,30.212183436,22,,6-3 6-2,3,SF
1986-W-WT-USA-28A-1986,Indianapolis,Hard,32,W,19861027,031,200404,1,,Zina Garrison,U,,USA,22.945927447,11,,201019,5,,Melissa Gurney,U,,USA,17.3415468857,26,,6-3 6-3,3,F
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,001,200259,1,,Chris Evert,R,,USA,31.1403148528,2,,200673,,,Susan Sloane Lundy,R,,USA,15.1841204654,139,,6-4 6-4,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,002,200370,,,Marie Christine Calleja,U,,FRA,22.0752908966,,,200988,,,Jenny Klitch,U,,USA,20.8131416838,,,7-6 6-2,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,003,200332,,,Amanda Tobin Dingwall,R,,AUS,25.6755646817,,,200324,,,Beth Norton,U,,USA,28.6625598905,,,6-1 5-7 7-5,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,004,200415,,,Catherine Suire,U,,FRA,26.4065708419,106,,200725,,,Sandra Cecchini,U,,ITA,20.9527720739,41,,6-4 7-5,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,005,200369,,,Candy Reynolds,U,,USA,30.8856947296,,,200576,,,Nathalie Herreman,U,,FRA,19.8740588638,131,,6-3 6-3,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,006,201015,,,Grace Kim,U,,USA,17.8206707734,,,200441,,,Louise Field,U,,AUS,18.9596167009,115,,6-3 6-2,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,007,200429,,,Elizabeth Minter,U,,AUS,20.4681724846,,,200959,,,Mareen Louie Harper,R,,USA,25.4893908282,47,,6-2 2-6 7-5,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,008,200389,16,,Kathy Jordan,U,,USA,26.1902806297,19,,200416,,,Robin White,U,,USA,22.1711156742,34,,6-3 6-0,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,009,200664,13,,Stephanie Rehe,U,,USA,16.2655715264,16,,200436,,,Carina Karlsson,U,,SWE,22.417522245,,,6-3 6-3,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,010,200496,,,Terry Phelps,U,,USA,19.1485284052,27,,200362,,,Liz Smylie,U,,AUS,22.8364134155,46,,6-3 1-6 6-4,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,011,200392,,,Jo Durie,R,,GBR,25.5414099932,21,,201005,,,Amy Holton,U,,USA,20.8514715948,,,6-2 6-1,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,012,200533,,,Pam Casale Telford,R,,USA,22.1437371663,48,,201032,,,Cecilia Fernandez Parker,U,,USA,22.6228610541,,,6-4 6-2,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,013,200437,,,Annabel Croft,U,,GBR,19.5838466804,28,,200097,,,Nathalie Tauziat,R,,FRA,18.3189596167,102,,6-4 2-6 6-4,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,014,200221,,,Dianne Balestrat,U,,AUS,29.5030800821,30,,200447,,,Adriana Villagran Reami,U,,ARG,29.5112936345,,,7-5 6-3,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,015,200462,,,Belinda Cordwell,U,,NZL,20.3887748118,83,,200640,,,Mercedes Paz,U,,ARG,19.6249144422,118,,6-4 6-4,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,016,200572,8,,Gabriela Sabatini,R,,ARG,15.7399041752,11,,200333,,,Betsy Nagelsen,R,,USA,29.3004791239,26,,6-4 6-2,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,017,201035,,,Kate Gompert,U,,USA,23.0828199863,24,,200360,3,,Pam Shriver,R,,USA,23.6057494867,6,,6-3 3-6 6-4,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,018,200359,,,Christiane Jolissaint,U,,SUI,24.4134154689,31,,200492,,,Tina Mochizuki,R,,USA,33.2128678987,,,6-2 6-3,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,019,200494,,,Dianne Van Rensburg,U,,RSA,17.9383983573,242,,200390,,,Mary Lou Daniels,R,,USA,24.514715948,73,,1-6 7-6 6-1,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,020,200444,,,Elise Burgin,U,,USA,23.9370294319,29,,200405,,,Susan Mascarin,U,,USA,21.620807666,43,,2-6 6-3 6-1,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,021,201020,,,Petra Huber,U,,AUT,19.9863107461,74,,200552,,,Maria Lindstrom,U,,SWE,22.932238193,136,,7-6 6-1,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,022,200407,,,Camille Benjamin,U,,USA,19.6933607118,71,,200468,,,Hu Na,U,,USA,22.8227241615,97,,6-7 6-3 6-4,3,R128
1986-W-WT-USA-05A-1986,Boca Raton,Hard,128,W,19860210,023,201735,,,Monika Lundqvist,U,,SWE,18.81724846,,,201033,,,Kristin Kinney,U,,USA,26.4585900068,,,6-0 6-3,3,R128
